,ArtistId,Artist,Listeners,Scrobbles,Tag1,Tag2,Tag3,Tag4,Tag5
1058,39ba13b9-5534-4c2a-9aac-27d72bcaf22e,Large Professor,106440,1041194,Hip-Hop,underground hip-hop,rap,hip hop,producer
1059,48dc0b7a-4ed2-4957-b733-202ce4ddd2c5,Lars Vaular,46524,1205127,seen live,norwegian,Hip-Hop,rap,bergen
1060,1723c867-d5c5-4a61-a40b-8c04fa7acf1b,Lars Winnerbäck,140998,11085925,seen live,swedish,singer-songwriter,pop,rock
1061,cd9713d6-6e5f-4143-9412-4d12b7bd47f2,Laura Marling,1059570,30266371,folk,female vocalists,singer-songwriter,indie,acoustic
1062,472b9953-1f10-4aed-b1ec-d0c23ffb2cf1,Laura Pausini,356382,13690278,italian,pop,female vocalists,italian pop,latin
1063,e21f19cb-0e60-4f64-b14c-cdf0f03d4a9e,Laurent Voulzy,81450,754172,chanson francaise,french,pop,francophone,france
1064,e8414012-4a1c-4ad4-be5e-fc55294e28cc,Lauryn Hill,987000,13331723,soul,Hip-Hop,female vocalists,rnb,hip hop
1065,,Lauv,391615,9566343,pop,indie pop,indie,jazz,american
1066,955838b6-ba6c-452f-9642-0ab68bfac926,Le Tigre,697082,12725240,indie,electronic,riot grrrl,female vocalists,alternative
1067,a9778727-c913-4caa-93d9-2f4975c30baf,LeAnn Rimes,585174,5883374,country,pop,female vocalists,singer-songwriter,female
1068,ffe54de6-5cee-4c0f-8329-f5946f9bc3ff,Lecrae,127274,2870060,Christian Rap,Hip-Hop,christian,rap,Holy Hip-Hop
1069,d6e0e274-8e19-44ce-b5b2-52c12f8a674a,Led Zeppelin,3010370,194506609,classic rock,rock,hard rock,70s,Progressive rock
1070,5ffb1041-7236-45d4-8523-60faf95946c6,Leevi and the Leavings,78771,6712082,finnish,rock,suomirock,pop,Suomi
1071,369fbad4-6fa4-4dae-9842-a69826cd359d,Leftfield,721379,7624419,electronic,electronica,techno,dance,chillout
1072,47685be0-926f-4be9-b1ae-e32da47a3b99,Legião Urbana,289658,19926845,rock,brazilian rock,80s,brazilian,brasil
1073,7bc012a7-c5cc-4e7a-9ca6-15db02bbcde4,Lemâitre,259215,3882833,electronic,electronica,glitch,norwegian,seen live
1074,2a141b9a-d109-4f4d-8085-781e7b194bca,Lene Marlin,306405,3678290,pop,female vocalists,norwegian,singer-songwriter,rock
1075,0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,Lenny Kravitz,1834903,30178642,rock,funk,alternative,pop,alternative rock
1076,,Leon Bridges,356573,5506594,soul,seen live,rhythm and blues,american,nu soul
1077,8d552dfc-648f-401f-90de-e925013ca537,Leona Lewis,1715575,27769899,pop,female vocalists,soul,rnb,british
1078,65314b12-0e08-43fa-ba33-baaa7b874c15,Leonard Cohen,1446220,49241665,singer-songwriter,folk,blues,Canadian,rock
1079,7f565c58-cf5d-441b-821f-c314ddf60c99,Lesley Gore,274281,2026710,60s,pop,oldies,female vocalists,classic rock
1080,bdffa540-6840-4d3c-9f49-dadf6c6f087d,Letters to Cleo,168761,1705046,rock,alternative,female vocalists,90s,pop
1081,,Lewis Capaldi,271931,5747428,seen live,pop,pop rock,Scottish,indie pop
1082,436eb956-2a52-4bdf-aa79-4d73d952b2da,León Larregui,49966,1067719,rock,mexico,Alternativo,leo larregui,mexican
1083,,Liam Payne,276082,3831862,pop,one direction,british,rnb,male vocalists
1084,680466d6-f05b-44f6-858d-625d1b5087f6,Lianne La Havas,350283,5914334,soul,british,folk,female vocalists,indie folk
1085,04591295-6d94-45cb-b6c7-1ae17c6f380e,Lifehouse,1603267,38053319,rock,alternative rock,alternative,indie,pop
1086,d5c55b61-78b8-40c9-be1b-de7517c3aebb,Lightnin' Hopkins,287818,2777508,blues,delta blues,Classic Blues,Texas Blues,guitar
1087,,Lil Baby,176260,5139483,atlanta,Hip-Hop,rap,trap,georgia
1088,,Lil Nas X,382345,8535509,Hip-Hop,rap,country rap,hip hop,country
1089,,Lil Tecca,140579,2503771,Hip-Hop,rap,trap,new york,Lil Tecca
1090,,Lil' Wayne,3306671,79890362,rap,Hip-Hop,Dirty South,hip hop,southern rap
1091,,Lilly Wood ,0,0,indie pop,indie folk,pop,folk,music for coding
1092,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Lily Allen,2218350,70642578,pop,female vocalists,british,britpop,singer-songwriter
1093,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,Limp Bizkit,2343788,75376686,Nu Metal,rapcore,rock,alternative,metal
1094,569e075d-87fb-4ca9-9b4f-4091334c2bbf,Linda Martini,24737,1644413,seen live,post-rock,portuguese,alternative rock,Progressive rock
1095,498f2581-be21-4eef-8756-fbb89d79b1c0,Linda Ronstadt,339273,3265297,female vocalists,country,folk,classic rock,rock
1096,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,4054402,303649011,rock,Nu Metal,alternative rock,alternative,metal
1097,3cb25fb2-5547-4b05-adec-1a5e37830d46,Lionel Richie,1057261,9847471,soul,pop,80s,rnb,motown
1098,815d6a24-ab6e-49dc-83a1-27c8075f21a9,Lior,102329,852664,australian,singer-songwriter,acoustic,alternative,indie
1099,560c4706-0868-4c89-be8b-b26fb7754aba,Lisa Ekdahl,276457,4023917,jazz,swedish,female vocalists,singer-songwriter,pop
1100,,Listenbee,104305,553324,dance,chillstep,electronic,indie,chill
1101,5ccb9a53-092d-4806-b337-470a582893d7,Lit,570549,4706719,rock,alternative rock,alternative,pop punk,punk
1102,c8a9ae11-63bf-409b-8bf3-a96b3712a2ff,Little Dragon,843709,20587163,trip-hop,electronic,female vocalists,chillout,swedish
1103,d273d969-8463-460c-853d-a679bf4f09eb,Little May,178412,949714,folk,indie pop,australian,indie,pop
1104,38f59974-2f4d-4bfa-b2e3-d2696de1b675,Little Mix,609698,31997877,pop,british,female vocalists,Girl Groups,X factor
1105,b81067ec-5d28-48c0-92e0-c5fcc5bcc36a,Little People,290696,4879762,trip-hop,electronic,instrumental,instrumental hip-hop,Hip-Hop
1106,95c2339b-8277-49a6-9aaf-08d8eeeaa0be,Little Richard,659388,5955227,Rock and Roll,rock n roll,rockabilly,oldies,rock
1107,cba77ba2-862d-4cee-a8f6-d3f9daf7211c,Live,1040947,17004764,rock,alternative rock,alternative,seen live,90s
1108,149326c2-b8a3-48e3-b3d2-9b5b9593127f,Liz Phair,493069,7623397,female vocalists,alternative,rock,singer-songwriter,indie
1109,50d06c43-5392-4393-ba2d-f091d8167227,Lizzo,362754,10939671,Hip-Hop,seen live,rap,rnb,hip hop
1110,1bbf31dc-dbc0-4a7a-bf3f-48bc665878e1,Local Natives,945174,25582656,indie,indie rock,seen live,folk,indie pop
1111,b2f45ca6-2c92-438c-b037-ad4d8b92e90e,Logic,507607,19561528,Hip-Hop,rap,biracial,hip hop,electronic
1112,d7cadfa9-9639-41a9-afd2-a38060d250bc,Lokua Kanza,29442,227236,african,congo,world,World Music,africa
1113,4dbe08c1-b40a-43b3-ab89-210000bd8ab2,London Grammar,589937,20030885,indie pop,electronic,indie,female vocalists,british
1114,fa37018e-3557-4cb7-973f-555003c30174,London Philharmonic Orchestra,359635,5409477,Classical,instrumental,orchestral,Soundtrack,orchestra
1115,38712b4c-0fd4-4c65-8c7a-45676fecc973,London Symphony Orchestra,408598,5220840,Classical,instrumental,Soundtrack,symphony,british
1116,51c76d97-0635-433c-b26d-66beb81657f8,Lord Huron,504222,9274727,folk,seen live,psychedelic,indie,indie pop
1117,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,Lorde,1344648,80863231,pop,indie pop,electronic,indie,New Zealand
1118,4a8caef2-56e4-4358-a66a-f2346bd7dfa5,Los Abuelos de la Nada,70601,615305,Rock Argentino,rock,argentina,80s,Rock en Espanol
1119,c694bf65-83e9-47d5-aeb3-bb68f78ef981,Los Amigos Invisibles,174735,3192974,funk,latin,acid jazz,venezuela,dance
1120,e99f6d62-f62b-4e1e-8593-33d5696d85f0,Los Bunkers,117560,3529952,rock chileno,rock,chile,alternative rock,Rock en Espanol
1121,cfe85625-10af-46c1-99fb-765ed3a4f1ad,Los Fabulosos Cadillacs,370186,6512295,ska,argentina,Rock Argentino,latin,rock
1122,dff3cf45-0419-4c7b-affb-7c5fe36d62a1,Los Hermanos,454681,37748887,brazilian,mpb,alternative rock,rock,indie
1123,a1d044b9-76c9-46d7-a5a6-0f52421e1ed7,Los Prisioneros,103283,2391119,rock chileno,rock,chile,80s,spanish
1124,0bca46d2-184f-41d0-9abe-37c99d3c023f,Los Tres,116096,2906556,rock chileno,rock,chile,Rock en Espanol,seen live
1125,4f2c565b-ac40-4678-ba61-4fcf3b97edbc,Loscil,236732,5623512,ambient,minimal,electronic,drone,electronica
1126,ea7260de-e1b1-43f1-bb11-f78274a36308,Lost Frequencies,434379,5907958,deep house,electronic,dance,House,pop
1127,,Lostboycrow,115720,914526,pop,soul,indie pop,USA,alternative soul
1128,ef6e2e49-aa93-41bd-89b0-8c7d2f260a83,Lostprophets,1363615,41770701,rock,alternative rock,alternative,seen live,emo
1129,9d1ebcfe-4c15-4d18-95d3-d919898638a1,Lou Reed,1570757,29530822,rock,classic rock,singer-songwriter,glam rock,proto-punk
1130,eea8a864-fcda-4602-9569-38ab446decd6,Louis Armstrong,1761758,26641490,jazz,blues,swing,trumpet,oldies
1131,a56f9cc3-1569-4205-8514-9c5c545d724d,Louis The Child,227133,2725369,electronic,nu disco,french touch,seen live,electro house
1132,04d25080-32e2-49a2-b638-c9ca4f3e12bd,Louise Attaque,188837,3926761,french,rock,chanson francaise,rock francais,alternative
1133,31ab8f5f-b5d7-41a2-80ef-13084aaf0eab,Love of Lesbian,133911,7991794,indie,spanish indie pop,spanish,indie pop,pop
1134,7afa6a05-5a02-48a7-9ce9-b6335987b640,Low,660458,18876946,slowcore,indie,seen live,indie rock,post-rock
1135,846e2587-e5fa-4623-b84c-6c53f9c36db2,Lucie,26701,1346389,Czech,rock,Pop-Rock,pop rock,czech rock
1136,60889737-6f73-415e-ba20-5040498512b4,Lucio Dalla,127562,1610532,italian,singer-songwriter,pop,cantautori,italiana
1137,97aeedc1-f252-4cfa-a8d8-c895c490532f,Lucky Dube,55418,620731,reggae,south african,roots reggae,african,world
1138,35e3200c-a82c-4357-910e-76b1a9cbaf05,Lucy Pearl,168979,1043500,soul,rnb,Neo-Soul,funk,Neo Soul
1139,37ce71ba-14fe-4057-8d66-47e06c31dfc7,Lucybell,65171,2409611,rock chileno,chile,rock,alternative rock,Rock en Espanol
1140,0638ba22-040f-438d-83a5-9b670c4adaf5,Ludacris,1958627,20300759,rap,Hip-Hop,Dirty South,hip hop,Ludacris
1141,fa34b363-79df-434f-a5b8-be4e6898543f,Ludovico Einaudi,955721,39272154,piano,Classical,contemporary classical,instrumental,ambient
1142,1f9df192-a621-4f54-8850-2c5373b7eac9,Ludwig van Beethoven,1884132,36225790,Classical,instrumental,composers,romantic,classic
1143,78b8c4c6-d329-4b01-98ed-02b183fe0bf8,Luis Alberto Spinetta,78460,2103948,Rock Argentino,rock,singer-songwriter,argentina,Spinetta
1144,d68fda90-ab8d-4799-be56-317ba4ae700f,Luis Fonsi,532609,6532288,pop,latin,latin pop,Romantica,spanish
1145,90270118-8ed0-4446-bf97-8a09b3f9e8f3,Luis Miguel,252755,4959711,boleros,latin,Baladas,spanish,pop
1146,124cec07-44f1-4a99-9aaa-96a5bb9ec0bd,Lukas Graham,397479,5435430,pop,soul,danish,seen live,retro pop
1147,a8863d65-6f1e-43b0-b480-7dd85fd8339e,Luniz,381312,1952999,Hip-Hop,rap,Gangsta Rap,hip hop,Bay Area
1148,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,2047409,41402597,Hip-Hop,rap,hip hop,underground hip-hop,chicago
1149,8be5d1de-e925-4e9f-b410-6d702cd8dcaa,Luscious Jackson,177051,1374262,female vocalists,alternative,indie,rock,alternative rock
1150,816d9b5d-eaf9-4a97-b5f7-6e82cd01aafe,Luther Vandross,725411,5628079,soul,rnb,male vocalists,rhythm and blues,pop
1151,cc7d4686-ea02-45fd-956e-94c1a322558c,Lykke Li,1639439,57726177,indie pop,female vocalists,swedish,electronic,pop
1152,c544ed4d-2390-4442-a83e-1ea2883b09c8,Lynyrd Skynyrd,1975402,32496182,classic rock,Southern Rock,rock,hard rock,70s
1153,,Låpsley,275280,2796907,electronic,downtempo,ambient,female vocalists,seen live
1154,c8be21d2-7aa6-4d6c-a8df-d9e74292439c,Léon,184734,1891949,pop,indie,swedish,screamo,Sweden
1155,b22d45dd-deae-4663-a782-542db02e25cf,M.I.A.,1876530,60049988,Hip-Hop,electronic,female vocalists,dance,indie
1156,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,M83,1966534,86064794,electronic,shoegaze,post-rock,indie,electronica
1157,,MATOMA,317326,3033487,House,electronic,chillout,norwegian,tropical house
1158,fb634193-2592-46f6-9b9f-df8df316d99e,MC Einar,15154,113098,rap,Hip-Hop,danish,seen live,dansk rap
1159,bbbd2644-b4cb-4bb5-a442-315310f68a0b,MC Solaar,181312,3264930,Hip-Hop,french,rap,hip hop,french hip-hop
1160,3b3d66b1-3e1a-4d7f-a391-8d09fb5f99c3,MFÖ,58168,1119722,turkish,turkish rock,rock,oldies,alternative
1161,c485632c-b784-4ee9-8ea1-c5fb365681fc,MGMT,2874249,101107795,electronic,indie,psychedelic,alternative,indie pop
1162,ea8851fb-f1ca-4012-87af-f2205d468a25,MUD,228641,994136,glam rock,70s,rock,classic rock,oldies
1163,f2492c31-54a8-4347-a1fc-f81f72873bbf,Mac DeMarco,614508,43167312,Lo-Fi,indie,seen live,experimental,post-punk
1164,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Mac Miller,1131978,43446772,Hip-Hop,rap,underground hip-hop,pittsburgh,underground rap
1165,cf5ffa07-4fb4-47a1-9d61-8721ae9af576,Machel Montano,31498,319135,soca,trinidad,dancehall,caribbean,trini
1166,,Macklemore ,0,0,seen live,Hip-Hop,rap,USA,new
1167,48772747-4cda-4ba8-b470-cfd5a32e05f7,Macy Gray,826278,8013671,soul,female vocalists,rnb,funk,pop
1168,7f260b9c-bea7-469b-9ba8-0daec7d2c85c,Madeleine Peyroux,778827,11575890,jazz,female vocalists,blues,vocal jazz,singer-songwriter
1169,fa1de503-aba7-41fa-a1ed-371b3e87a717,Madeon,480983,9291547,electronic,dance,french,DIsco House,funky house
1170,5f58803e-8c4c-478e-8b51-477f38483ede,Madness,803341,13320274,ska,80s,british,new wave,seen live
1171,79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,3195556,164910231,pop,dance,female vocalists,80s,electronic
1172,a2b3ad14-cd9b-4677-95a4-799632ab6c62,Madrugada,202560,6851801,rock,norwegian,alternative rock,seen live,alternative
1173,df7e996d-2bda-477d-b64b-6d165f3fe488,Mads Langer,93661,1338393,singer-songwriter,indie,danish,alternative,acoustic
1174,,Maggie Rogers,260431,4766054,pop,seen live,indie pop,folk,singer-songwriter
1175,53fa616a-e2b4-4982-bef8-6362b44054f0,Magic!,502208,4984682,reggae,pop,Canadian,soul,rock
1176,,Magnolian,17749,43964,post-rock,ambient,experimental,mongolia,mongolian
1177,5de56a0c-8860-4f7d-a819-51b8dd993ae6,Maija Vilkkumaa,52935,2116334,seen live,finnish,rock,female vocalists,pop
1178,75be165a-ad83-4d12-bd28-f589a15c479f,Major Lazer,1318602,34868746,seen live,dancehall,electronic,reggae,dub
1179,9136bc87-453e-4969-8d10-4cd345f312eb,Makeup and Vanity Set,78480,1394814,synthwave,electronic,chiptune,synthpop,8-bit
1180,,Maleek Berry,29585,219554,rap,Hip-Hop,hip hop,british,nigeria
1181,e8979f75-9110-4df8-ac70-898898d080d1,Maluma,210501,4249259,mierda,Brutal Death Metal,black metal,shit,metal
1182,ea854cc1-13fc-4fd0-86a5-d2c7dba06764,Mando Diao,883046,34606975,seen live,rock,indie,indie rock,swedish
1183,9dc9f4b0-a7b4-43c5-8f6b-fcd43c426a4b,Mandy Moore,601312,8037835,pop,female vocalists,Mandy Moore,rock,female
1184,32efea44-6cb5-4b4f-bdaa-c8b8f6cef981,Manic Street Preachers,1083821,36716243,rock,britpop,seen live,alternative rock,indie
1185,,Manila Killa,56495,360722,mashup,electronic,electronica,pop,mash-up
1186,7570a0dd-5a67-401b-b19a-261eee01a284,Manu Chao,1149391,38360888,reggae,latin,alternative,world,ska
1187,55441123-89a2-49ab-ae3f-df7a3e86835a,Maná,381489,7049560,latin,rock,Latin Rock,spanish,Rock en Espanol
1188,25607613-aceb-445a-8519-83a2ee0f8402,Marc Anthony,450905,4950957,salsa,latin,pop,Marc Anthony,latin pop
1189,8fbabd07-4b2b-4f4c-add5-680429a8c44a,Marcus Miller,218067,3262052,jazz,bass,funk,Fusion,jazz fusion
1190,88679ca2-2080-4cea-8669-41ab4b8d865d,Maria Mena,551447,11475192,female vocalists,pop,singer-songwriter,norwegian,seen live
1191,494e8d09-f85b-4543-892f-a5096aed1cd4,Mariah Carey,2569767,85597613,pop,rnb,female vocalists,soul,Mariah Carey
1192,bb43f686-013d-493b-867b-f00582d951e0,Marian Hill,271204,2768586,electronic,jazz,pop,chillout,female vocalists
1193,34466222-65e4-4766-8ed0-01b751fe96c7,Marillion,504249,16962313,Progressive rock,rock,classic rock,Progressive,british
1194,80cadd99-f560-41e3-babd-16292bbd248a,Marilyn Manson,2278564,125250289,industrial,industrial metal,metal,rock,alternative
1195,,Marina ,0,0,seen live,pop,indie pop,female vocalists,indie
1196,18221211-c3bc-4271-b33e-8acccf861a17,Marina Kaye,23537,325915,pop,french,female vocalists,france,marina
1197,fc36cc64-25c3-4612-9394-88d9a8f62cc7,Mario,1060215,7394295,rnb,soul,Hip-Hop,pop,Mario
1198,c3c82bdc-d9e7-4836-9746-c24ead47ca19,Mark Ronson,1312317,22009358,funk,pop,british,Hip-Hop,dj
1199,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,3609744,122520198,rock,pop,pop rock,alternative,alternative rock
1200,,Marshmello,512537,9865776,electronic,dance,trap,EDM,rap
1201,3e1f2ee4-16be-4406-bf18-6173840cf2b1,Martin Garrix,814953,14955185,House,electronic,dance,seen live,electropop
1202,,Martin Jensen,239140,2114127,House,dance,All,denmark,si
1203,06db73fd-57e2-4a6f-bcd3-699fb7bb7af4,Martin Solveig,850550,8624443,House,electronic,dance,french,club
1204,afdb7919-059d-43c1-b668-ba1d265e7e42,Marvin Gaye,1989696,33939031,soul,motown,funk,rhythm and blues,rnb
1205,db76c5ca-d555-4f09-b1db-baa1b713d875,Mary J. Blige,1342627,16226742,rnb,soul,female vocalists,Hip-Hop,urban
1206,,Mary Juane Clair,11370,84710,female vocalists,jazz,beautiful,easy listening,Love
1207,a31becdf-7b33-4409-9eb1-3f74bd72997c,Mashrou' Leila,33095,1062787,lebanese,arabic,indie rock,folk,rock
1208,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,Massive Attack,2617141,120137783,trip-hop,electronic,chillout,downtempo,electronica
1209,bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,Mastodon,843936,51963369,Progressive metal,metal,Sludge,seen live,sludge metal
1210,75af9d25-cf32-49c0-9192-60bd8e9784e6,Matchbox Twenty,1398457,26074215,rock,alternative rock,alternative,90s,pop
1211,e14eb176-68e9-434e-9a55-da2718c454d8,Matt Simons,229459,1940938,singer-songwriter,indie,pop,rock,seen live
1212,032f633a-db44-4ab4-af09-a892de2a8773,Mattafix,372360,4775634,Hip-Hop,trip-hop,reggae,alternative,rnb
1213,82705f22-a8ec-499c-8f41-8ee6b47a9459,Mavado,173517,1647407,dancehall,reggae,gangsta,jamaican,Bashment
1214,509f20b2-5df3-4aec-9bbc-002131fb3f99,Max Richter,822859,29233304,ambient,contemporary classical,neoclassical,Classical,electronic
1215,d82e9822-521a-4e20-bb22-9e944374cd40,Max Romeo,391571,2891337,reggae,roots reggae,dub,roots,Rasta
1216,fc6548d9-cc7e-4311-bd6c-6eba9c0cd06f,Maxi Priest,181449,898843,reggae,pop,smooth reggae,lovers rock,rnb
1217,ffa12b9b-3842-443c-8da2-3e06dace2970,Maxo Kream,79767,2075193,trap,hip hop,Houston,Hip-Hop,texas
1218,d252cca8-8214-43e5-b81a-101eb4a1447e,Maxwell,552863,6711972,soul,Neo-Soul,rnb,urban,Neo Soul
1219,e746ec27-6f34-4442-b897-96fd85f769fe,Mayra Andrade,78357,1059227,cabo verde,female vocalists,world,World Music,acoustic
1220,c48d4327-8122-4286-af66-05e1ee6ac4d8,Mazzy Star,874699,18635601,dream pop,female vocalists,indie,shoegaze,alternative
1221,2eeafc8d-9462-49d5-9a26-2a19377842e6,Maître Gims,106754,1959290,french,rap,france,pop,soul
1222,22fe7b6f-af38-458e-87bd-8971e7a2912e,McCoy Tyner,335974,2476136,jazz,piano,jazz piano,Hard Bop,bebop
1223,278fe007-ee33-410c-be59-eabb4b87b68f,Mediæval Bæbes,188931,3290194,medieval,folk,female vocalists,celtic,ethereal
1224,31bcadcc-e1da-4cad-bec8-2f4f1d41b095,Meek Mill,701745,11479087,Hip-Hop,rap,meek mill,Philly,hip hop
1225,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,Megadeth,1441167,100120517,thrash metal,heavy metal,metal,speed metal,seen live
1226,,Megan Thee Stallion,127479,3554480,Hip-Hop,rap,american,texas,Houston
1227,b2029169-2574-4305-820f-252a5fde3697,Meghan Trainor,685063,12765154,pop,soul,female vocalists,american,jazz
1228,fd1069ae-f5f5-4ae7-8416-c0d081c6db36,Meiway,7529,38108,soukous,africa,west africa,coupe decale,Ivory Coast
1229,4439c2fd-a754-4f6a-b3a6-791b47726156,Mel Tormé,555839,3003587,jazz,swing,vocal jazz,male vocalists,jazz vocal
1230,c47267ed-7482-40bb-a4ea-e1399cc8ce04,Melody Gardot,571466,10603322,jazz,female vocalists,vocal jazz,blues,chillout
1231,,Melvv,79549,352419,electronic,american,All,future bass,Melvv
1232,395cc503-63b5-4a0b-a20a-604e3fcacea2,Men at Work,889880,8258997,80s,new wave,rock,australian,pop
1233,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,Metallica,2960691,288974324,thrash metal,metal,heavy metal,hard rock,rock
1234,4449ccf6-c948-4d33-aa97-b6ad98ce4b5b,Metric,1536612,63681643,indie,indie rock,female vocalists,Canadian,alternative
1235,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,Metronomy,897786,35005321,electronic,seen live,new rave,experimental,electro
1236,899ba710-0291-4e65-827b-b026e80be073,Mi Casa,10020,79163,House,south africa,Soulful house,south african,Mzansi House
1237,e8bee5d1-a3a5-4c1a-ada4-f1ca22101e84,Michael Bolton,500435,3941345,pop,soft rock,male vocalists,soul,rock
1238,611700cf-27f0-4dc9-ae80-c513a767853e,Michael Bublé,1896010,53410773,jazz,swing,easy listening,pop,Canadian
1239,f27ec8db-af05-4f36-916e-3d57f91ecf5e,Michael Jackson,3638749,135542796,pop,80s,dance,soul,funk
1240,11f570ff-44d9-4e9c-8812-e6d56103c5c1,Michael Kiwanuka,457890,8298625,soul,blues,singer-songwriter,seen live,jazz
1241,c3161cf7-cab1-4409-9b1f-876561dd7716,Michael Nyman,601210,9792708,Soundtrack,Classical,piano,minimalism,contemporary classical
1242,a10f94a9-2a3c-4166-b9fa-a7bed0bf7d96,Michelle Branch,778376,10871085,pop,female vocalists,singer-songwriter,rock,pop rock
1243,0221734a-35a8-40f7-b5c5-2f61a200bc7c,Migos,453584,12787097,Hip-Hop,trap,rap,trap rap,hip hop
1244,f5c1f728-4bf0-48d6-aa2b-1d2e36e2cd56,Miguel,848387,15050891,rnb,soul,r&b,Hip-Hop,seen live
1245,753a1564-aaef-4d39-bc68-4a8d5e328cf7,Miike Snow,1185653,27528135,electronic,electropop,synth,pop,seen live
1246,e4914285-d20d-4fc2-ae32-42cba8aeeed0,Mika,1684330,41691759,pop,british,britpop,electronic,alternative
1247,cc02cf2c-4d1b-419f-ae12-92e559a62518,Mike Brant,25285,166766,chanson francaise,french,French Love Song,pop,70s
1248,a1684a49-feaa-4150-b758-d9412fc59f12,Mike Oldfield,844834,22082923,Progressive rock,new age,instrumental,electronic,ambient
1249,5b64e344-b2fb-47bd-bd7b-4c793b17d472,Mike Posner,1138485,12679271,rnb,Hip-Hop,pop,electro hop,rap
1250,8e51f2f4-4541-4526-8a2d-c65ecc9c0ee4,Miles Davis,1554787,51465237,jazz,trumpet,Fusion,bebop,blues
1251,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,2147317,73950078,pop,female vocalists,Disney,dance,guilty pleasure
1252,6d230d98-fb8d-4421-a6e8-daca4e55d53e,Milky Chance,632935,11850240,indie,seen live,indie rock,reggae,german
1253,43107061-a4fe-4efc-81ba-5515ddd26053,Milo Greene,261596,2772383,indie,folk,acoustic,indie folk,seen live
1254,4eca1aa0-c79f-481b-af8a-4a2d6c41aa5c,Miranda Lambert,654293,8590957,country,female vocalists,singer-songwriter,Miranda Lambert,american
1255,66d93188-756f-4bf4-be42-b37c501e9c95,Miriam Bryant,87224,1205805,swedish,pop,singer-songwriter,seen live,indie
1256,936addc3-91aa-49de-8ec0-0dc186de151f,Misfits,907484,56971807,horror punk,punk,punk rock,hardcore punk,hardcore
1257,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,Missy Elliott,1261829,14029158,Hip-Hop,rap,hip hop,rnb,female vocalists
1258,d75d1f08-bbb8-4eae-9877-399ca9121197,Mobb Deep,907821,15098338,Hip-Hop,rap,Gangsta Rap,hip hop,new york
1259,8970d868-0723-483b-a75b-51088913d3d4,Moby,2700083,96007792,electronic,ambient,chillout,alternative,electronica
1260,8aeabd02-d239-4d45-9f00-3929c63ab737,Mocca,40369,1685449,indie pop,indonesian,indie,indonesian indie,pop
1261,7754905b-8bf7-48e2-935a-03d566fec464,Moderat,484841,21362706,electronic,idm,seen live,techno,glitch
1262,a96ac800-bfcb-412a-8a63-0a98df600700,Modest Mouse,2434767,127082868,indie,indie rock,alternative,rock,seen live
1263,04bac789-bf59-4383-8ad7-799d20d969f7,Modjo,451764,3373126,House,dance,electronic,french,pop
1264,d700b3f5-45af-4d02-95ed-57d301bda93e,Mogwai,1326919,68896194,post-rock,instrumental,seen live,indie,alternative
1265,5235052b-7fa0-498b-accf-26b9e7767da7,Mohamed Mounir,17463,333172,arabic,egyptian,egypt,world,Nubian
1266,e979c1bc-5cc2-497b-801f-823244a9166d,Mokoma,96774,9235902,seen live,thrash metal,finnish,metal,finnish metal
1267,7daae91a-caf1-495f-a21a-912ece46501c,Molotov,270877,6119271,rapcore,rock,alternative,mexican,latin
1268,,Monica,652062,4827376,rnb,female vocalists,soul,pop,urban
1269,89c7ef8f-a3d1-45ec-a317-bf016856da58,Monita Tahalea,6771,174098,jazz,indonesian,Indonesian Idol,indie,pop
1270,f05b85a7-893d-4c2f-bccf-35af6d4bd478,Moonstar88,12755,169136,OPM,Pinoy Rock,female vocalists,Filipino,pinoy
1271,aedd8552-370c-4db0-b0d4-e20d219ab16d,Mor ve Ötesi,116610,3264889,turkish rock,rock,turkish,alternative rock,alternative
1272,067102ea-9519-4622-9077-57ca4164cfbb,Morcheeba,1295700,37992545,trip-hop,chillout,electronic,female vocalists,downtempo
1273,a4d87536-5e9f-49df-8257-202cef04e003,Morgan Page,242364,2752454,House,electronic,dance,Progressive House,deep house
1274,42689657-cbec-4f66-a9ed-80f939ea23ed,Morphine,510226,20121687,jazz,alternative,rock,blues,indie
1275,013fa897-86db-41d3-8e9f-386c8a34f4e6,Morrissey,1252492,55373062,indie,seen live,alternative,british,rock
1276,9f4551c6-1324-4ac5-b3fe-a5c5cfacd54d,Mos Def,1088154,22991022,Hip-Hop,rap,hip hop,underground hip-hop,alternative rap
